timestamp,enterprise_id,enterprise_name,location_id,location_name,silo_id,silo_name,thermometer_id,sensor_id,depth_m,temp_c,fan_id,fan_running,level_pct
2026-02-03T08:30:00Z,agro_vysocina,Agro Vysocina s.r.o.,melkovice,Melkovice,2,Silo 2,T1,C5,6.8,6.0,F1,false,49
2026-02-03T08:30:00Z,agro_vysocina,Agro Vysocina s.r.o.,melkovice,Melkovice,2,Silo 2,T1,C6,8.0,6.3,F1,false,49
2026-02-03T08:30:00Z,agro_vysocina,Agro Vysocina s.r.o.,melkovice,Melkovice,2,Silo 2,T1,C7,9.2,6.0,F1,false,49
2026-02-03T08:30:00Z,agro_vysocina,Agro Vysocina s.r.o.,melkovice,Melkovice,2,Silo 2,T1,C8,10.4,5.7,F1,false,49
2026-02-03T08:30:00Z,agro_vysocina,Agro Vysocina s.r.o.,melkovice,Melkovice,3,Silo 3,T1,C1,2.0,6.2,F1,false,82
2026-02-03T08:30:00Z,agro_vysocina,Agro Vysocina s.r.o.,melkovice,Melkovice,3,Silo 3,T1,C2,3.2,6.1,F1,false,82
2026-02-03T08:30:00Z,agro_vysocina,Agro Vysocina s.r.o.,melkovice,Melkovice,3,Silo 3,T1,C3,4.4,6.1,F1,false,82
2026-02-03T08:30:00Z,agro_vysocina,Agro Vysocina s.r.o.,melkovice,Melkovice,3,Silo 3,T1,C4,5.6,6.4,F1,false,82
2026-02-03T08:30:00Z,agro_vysocina,Agro Vysocina s.r.o.,melkovice,Melkovice,3,Silo 3,T1,C5,6.8,6.2,F1,false,82
2026-02-03T08:30:00Z,agro_vysocina,Agro Vysocina s.r.o.,melkovice,Melkovice,3,Silo 3,T1,C6,8.0,6.3,F1,false,82
2026-02-03T08:30:00Z,agro_vysocina,Agro Vysocina s.r.o.,melkovice,Melkovice,3,Silo 3,T1,C7,9.2,5.8,F1,false,82
2026-02-03T08:30:00Z,agro_vysocina,Agro Vysocina s.r.o.,melkovice,Melkovice,3,Silo 3,T1,C8,10.4,6.0,F1,false,82
2026-02-03T08:30:00Z,agro_vysocina,Agro Vysocina s.r.o.,melkovice,Melkovice,4,Silo 4,T1,C1,2.0,6.7,F1,false,60
2026-02-03T08:30:00Z,agro_vysocina,Agro Vysocina s.r.o.,melkovice,Melkovice,4,Silo 4,T1,C2,3.2,5.9,F1,false,60
2026-02-03T08:30:00Z,agro_vysocina,Agro Vysocina s.r.o.,melkovice,Melkovice,4,Silo 4,T1,C3,4.4,6.3,F1,false,60
2026-02-03T08:30:00Z,agro_vysocina,Agro Vysocina s.r.o.,melkovice,Melkovice,4,Silo 4,T1,C4,5.6,5.7,F1,false,60
2026-02-03T08:30:00Z,agro_vysocina,Agro Vysocina s.r.o.,melkovice,Melkovice,4,Silo 4,T1,C5,6.8,6.3,F1,false,60
2026-02-03T08:30:00Z,agro_vysocina,Agro Vysocina s.r.o.,melkovice,Melkovice,4,Silo 4,T1,C6,8.0,5.8,F1,false,60
2026-02-03T08:30:00Z,agro_vysocina,Agro Vysocina s.r.o.,melkovice,Melkovice,4,Silo 4,T1,C7,9.2,5.7,F1,false,60
2026-02-03T08:30:00Z,agro_vysocina,Agro Vysocina s.r.o.,melkovice,Melkovice,4,Silo 4,T1,C8,10.4,6.0,F1,false,60
2026-02-03T08:30:00Z,agro_vysocina,Agro Vysocina s.r.o.,melkovice,Melkovice,5,Silo 5,T1,C1,2.0,6.8,F1,false,52
2026-02-03T08:30:00Z,agro_vysocina,Agro Vysocina s.r.o.,melkovice,Melkovice,5,Silo 5,T1,C2,3.2,6.1,F1,false,52
2026-02-03T08:30:00Z,agro_vysocina,Agro Vysocina s.r.o.,melkovice,Melkovice,5,Silo 5,T1,C3,4.4,6.6,F1,false,52
2026-02-03T08:30:00Z,agro_vysocina,Agro Vysocina s.r.o.,melkovice,Melkovice,5,Silo 5,T1,C4,5.6,6.4,F1,false,52
2026-02-03T08:30:00Z,agro_vysocina,Agro Vysocina s.r.o.,melkovice,Melkovice,5,Silo 5,T1,C5,6.8,6.4,F1,false,52
2026-02-03T08:30:00Z,agro_vysocina,Agro Vysocina s.r.o.,melkovice,Melkovice,5,Silo 5,T1,C6,8.0,6.2,F1,false,52
2026-02-03T08:30:00Z,agro_vysocina,Agro Vysocina s.r.o.,melkovice,Melkovice,5,Silo 5,T1,C7,9.2,5.8,F1,false,52
2026-02-03T08:30:00Z,agro_vysocina,Agro Vysocina s.r.o.,melkovice,Melkovice,5,Silo 5,T1,C8,10.4,5.6,F1,false,52
2026-02-03T08:30:00Z,agro_vysocina,Agro Vysocina s.r.o.,melkovice,Melkovice,6,Silo 6,T1,C1,2.0,6.4,F1,false,25
2026-02-03T08:30:00Z,agro_vysocina,Agro Vysocina s.r.o.,melkovice,Melkovice,6,Silo 6,T1,C2,3.2,6.4,F1,false,25
2026-02-03T08:30:00Z,agro_vysocina,Agro Vysocina s.r.o.,melkovice,Melkovice,6,Silo 6,T1,C3,4.4,6.4,F1,false,25
2026-02-03T08:30:00Z,agro_vysocina,Agro Vysocina s.r.o.,melkovice,Melkovice,6,Silo 6,T1,C4,5.6,6.0,F1,false,25
2026-02-03T08:30:00Z,agro_vysocina,Agro Vysocina s.r.o.,melkovice,Melkovice,6,Silo 6,T1,C5,6.8,5.8,F1,false,25
2026-02-03T08:30:00Z,agro_vysocina,Agro Vysocina s.r.o.,melkovice,Melkovice,6,Silo 6,T1,C6,8.0,6.3,F1,false,25
2026-02-03T08:30:00Z,agro_vysocina,Agro Vysocina s.r.o.,melkovice,Melkovice,6,Silo 6,T1,C7,9.2,5.6,F1,false,25
2026-02-03T08:30:00Z,agro_vysocina,Agro Vysocina s.r.o.,melkovice,Melkovice,6,Silo 6,T1,C8,10.4,5.6,F1,false,25
2026-02-03T08:30:00Z,agro_vysocina,Agro Vysocina s.r.o.,melkovice,Melkovice,7,Silo 7,T1,C1,2.0,6.6,F1,false,25
2026-02-03T08:30:00Z,agro_vysocina,Agro Vysocina s.r.o.,melkovice,Melkovice,7,Silo 7,T1,C2,3.2,6.3,F1,false,25
2026-02-03T08:30:00Z,agro_vysocina,Agro Vysocina s.r.o.,melkovice,Melkovice,7,Silo 7,T1,C3,4.4,6.6,F1,false,25
2026-02-03T08:30:00Z,agro_vysocina,Agro Vysocina s.r.o.,melkovice,Melkovice,7,Silo 7,T1,C4,5.6,6.3,F1,false,25
2026-02-03T08:30:00Z,agro_vysocina,Agro Vysocina s.r.o.,melkovice,Melkovice,7,Silo 7,T1,C5,6.8,5.9,F1,false,25
2026-02-03T08:30:00Z,agro_vysocina,Agro Vysocina s.r.o.,melkovice,Melkovice,7,Silo 7,T1,C6,8.0,5.9,F1,false,25
2026-02-03T08:30:00Z,agro_vysocina,Agro Vysocina s.r.o.,melkovice,Melkovice,7,Silo 7,T1,C7,9.2,5.7,F1,false,25
2026-02-03T08:30:00Z,agro_vysocina,Agro Vysocina s.r.o.,melkovice,Melkovice,7,Silo 7,T1,C8,10.4,5.9,F1,false,25
2026-02-03T08:30:00Z,agro_vysocina,Agro Vysocina s.r.o.,melkovice,Melkovice,8,Silo 8,T1,C1,2.0,6.0,F1,false,86
2026-02-03T08:30:00Z,agro_vysocina,Agro Vysocina s.r.o.,melkovice,Melkovice,8,Silo 8,T1,C2,3.2,6.3,F1,false,86
2026-02-03T08:30:00Z,agro_vysocina,Agro Vysocina s.r.o.,melkovice,Melkovice,8,Silo 8,T1,C3,4.4,6.5,F1,false,86
2026-02-03T08:30:00Z,agro_vysocina,Agro Vysocina s.r.o.,melkovice,Melkovice,8,Silo 8,T1,C4,5.6,6.2,F1,false,86
2026-02-03T08:30:00Z,agro_vysocina,Agro Vysocina s.r.o.,melkovice,Melkovice,8,Silo 8,T1,C5,6.8,6.2,F1,false,86
2026-02-03T08:30:00Z,agro_vysocina,Agro Vysocina s.r.o.,melkovice,Melkovice,8,Silo 8,T1,C6,8.0,6.3,F1,false,86
2026-02-03T08:30:00Z,agro_vysocina,Agro Vysocina s.r.o.,melkovice,Melkovice,8,Silo 8,T1,C7,9.2,5.5,F1,false,86
2026-02-03T08:30:00Z,agro_vysocina,Agro Vysocina s.r.o.,melkovice,Melkovice,8,Silo 8,T1,C8,10.4,6.1,F1,false,86
